,baseMean,log2FoldChange,lfcSE,pvalue,padj
WBGene00000195,790.375673363245,-0.0243513743090107,0.0382669072105109,0.447588775737295,0.60046012327746
WBGene00000196,1747.23856871085,0.0243580297144206,0.0308244793719752,0.380786248176482,0.537082693177631
WBGene00000197,14978.337936918,0.081729671131038,0.024264014662296,0.000410935196023557,0.00359173432964083
WBGene00000198,7579.99719237545,0.0413047233711095,0.0218832978614697,0.0465043611231317,0.118032020536133
WBGene00000199,3494.66330075335,0.0460727411949178,0.0236124702979057,0.038253580561847,0.102468053573602
WBGene00000200,6060.08103391614,0.0560796597821618,0.0223369733803731,0.00786650152587657,0.0323072410523095
WBGene00000201,4150.02610028341,0.081648976099988,0.022635270512255,0.000138387931123225,0.00158837370150086
WBGene00000202,2676.01806826705,0.0549848096709701,0.0287267790038124,0.0336086620859608,0.0937253840496031
WBGene00000203,2010.56206766554,0.101245012426435,0.0360752427389089,0.00151295163169459,0.00964153345625626
WBGene00000204,2326.56316803703,0.111957395282815,0.0444528325054035,0.00325924982119307,0.0169800627742382
WBGene00000205,1662.58515141619,0.0980419777160259,0.0347652280341119,0.0016498208951775,0.0102762991077803
WBGene00000206,11929.4083535253,0.0978628105298757,0.0264821383818119,7.37522093095434e-05,0.00100841364669863
WBGene00000207,9993.52008917311,-0.0518190616973408,0.0271187181474449,0.0371326465073468,0.100566937740959
WBGene00000208,2193.45141012138,0.0755240257685304,0.0330926525380005,0.00993953829239204,0.038207679521348
WBGene00000209,6098.92925781277,0.0959990505474574,0.0306388337445934,0.000606166205058763,0.00484708596543596
WBGene00000210,3339.65972626306,0.00349541681052388,0.0324693420839206,0.900849180319896,0.938725546692378
WBGene00000211,531.119580800491,-0.0198242849271732,0.0450514865553303,0.566912031106088,0.701174975877587
WBGene00000212,325.107004483309,-0.0385833911101192,0.0595960533112986,0.306942445984634,0.462238880215103
WBGene00000214,65244.1213647788,-0.0456443730391521,0.0253019920812866,0.0531273521103746,0.129980509259093
WBGene00000215,22482.7539715693,-0.0417871076115081,0.0309969047454514,0.133446318690842,0.254721454847428
WBGene00000216,31698.960935945,-0.0405993163986347,0.0305558796038534,0.137790469971181,0.260028079335646
WBGene00000217,11436.3274798101,-0.0257430678462352,0.029826993445733,0.342221555071372,0.49805882229101
WBGene00000218,18869.7648661482,-0.0624991901773409,0.0277955397767712,0.0133457789512771,0.0477867366758159
WBGene00000219,45959.7777925624,-0.0211313555460789,0.021512560069458,0.297133952401378,0.452154295729826
WBGene00000220,39.7079607169301,-0.0256022535879455,0.0718164124115294,0.278517899853278,0.431836006925621
WBGene00000221,3296.31154890071,-0.0293216381693471,0.0388632792316711,0.343584418529121,0.4991640027992
WBGene00000222,619.525945410103,-0.015621312199899,0.0483257188951932,0.664075411197979,0.777855185247443
WBGene00000223,11500.7580818766,0.0802273022491668,0.0151406869425878,5.43921698623937e-08,2.8776787990055e-06
WBGene00000224,1202.65512509338,-0.0816702786593827,0.0421452209012523,0.0222597486426263,0.0693456326801541
WBGene00000225,655.775405254653,-0.0384852604141886,0.0401765023540517,0.277204754151236,0.430211688614503
WBGene00000226,7077.15683958377,0.0465512944522051,0.0220327362676033,0.0303781170140126,0.0870382742563287
WBGene00000227,3421.44844645013,0.00781372159846229,0.0243824758251691,0.735769313782943,0.831332099481739
WBGene00000228,6492.57796802393,-0.103335578151186,0.038326536012944,0.00196322488158802,0.0116784400711996
WBGene00000229,90100.9464535556,0.0403080867127071,0.0113370515162727,0.00030593128514516,0.00287739240803444
WBGene00000230,18167.7094678966,0.0357042286801224,0.013686680161537,0.00773271444493753,0.0318852851256088
WBGene00000231,10863.5689598293,0.0782394301169314,0.0451087474800303,0.033200567492906,0.0929673268185456
WBGene00000232,120.269729570721,0.00421747524421813,0.0578032075347906,0.897057370217459,0.936430509201796
WBGene00000233,391.559612352587,-0.0230221456479913,0.0524766539795444,0.522063133501044,0.664341482077413
WBGene00000235,3882.79536267412,0.0527335584642232,0.0253637537173075,0.0242911561860055,0.0737273109667339
WBGene00000236,2689.63069871863,0.0443794879548648,0.0253645589526395,0.0611413368205032,0.144447230052636
WBGene00000237,685.706096705555,-0.0434197150738456,0.0470094906706339,0.229218516387548,0.374009366744133
WBGene00000238,323.20647137034,-0.0397057188289581,0.0584599394953585,0.291718255874732,0.446131750560141
WBGene00000239,585.784776493714,-0.0254789694197652,0.0445750733933652,0.463935528327941,0.614880605131571
WBGene00000240,973.513930502662,0.0382958477458744,0.0392589510977431,0.243593444013937,0.392474607993618
WBGene00000245,900.021942593499,-0.172546256451186,0.0438862267735672,1.07157464647094e-05,0.000224962526837069
WBGene00000246,46.9096157694802,-0.0295378272715131,0.0714094733141417,0.284817460885883,0.43876918564331
WBGene00000247,2009.274001304,0.028767023942444,0.0285453985451416,0.270468807513901,0.42330556423511
WBGene00000248,2089.97626750632,-0.00833990960935503,0.0253395700653679,0.721184382429471,0.821151788918728
WBGene00000249,1957.1076052459,0.0783410814096595,0.0371995553907633,0.0148745475912673,0.0518011514986583
WBGene00000250,2130.69007698679,0.0593079263829162,0.0360668544226524,0.0563136103220531,0.135903373113843
WBGene00000253,795.790382119502,-0.0650488422365482,0.0420346690481686,0.0588125141954711,0.140262706348058
WBGene00000254,10588.0750415569,0.0325564147151601,0.018846337338855,0.0724126877200939,0.162417937052753
WBGene00000256,292.544852862377,-0.238548265620622,0.0784432906426444,0.000169996859937354,0.00183359553461947
WBGene00000257,6409.05781469709,0.0777858190244659,0.0169617343247841,2.0361815726751e-06,6.06735299885393e-05
WBGene00000259,2102.54076581419,0.0409039382592763,0.0312599016279035,0.143330686766742,0.26720154780246
WBGene00000262,251.087466456458,0.0498109682901087,0.0623145037727125,0.203675151620712,0.343397153395898
WBGene00000263,6589.06128203672,0.0361351063808963,0.0201378828021168,0.0602005270099941,0.142751856243015
WBGene00000264,2420.9679937974,0.0612025479353691,0.0283348223240677,0.015219862124732,0.0526360333139746
WBGene00000265,2883.07087542445,0.0470331653040489,0.0245222343170979,0.039209903732745,0.104550647881101
WBGene00000266,589.300701787369,-0.0103743477988678,0.0491964189709193,0.770682573340192,0.855272903735922
WBGene00000267,148.294731856254,0.0297447630774615,0.0626314060137942,0.392606635851369,0.549451330764455
WBGene00000268,3651.624832626,0.0289661968871186,0.0219160475152068,0.166160025637912,0.298512301083661
WBGene00000269,947.602970844845,0.0150608281186009,0.0345607573709318,0.616909553852216,0.741160592921718
WBGene00000270,1210.11111826807,0.0285673459839275,0.0397797670074282,0.387560337034544,0.544146131785286
WBGene00000271,4751.93084331214,0.0413601205504121,0.023683134147225,0.0626274302952998,0.146901330345218
WBGene00000273,6778.2545428812,-0.0463622406255989,0.0396090574764359,0.170586750561885,0.303937520382564
WBGene00000274,4454.56097444698,0.0542329798866595,0.0249141911935573,0.0190878656056051,0.061991444370712
WBGene00000275,10996.1572910675,0.0568303753845874,0.0198583588187763,0.00179677350153733,0.0109290371313594
WBGene00000276,4761.55092327774,0.0936104720095649,0.0232846091762937,2.14000153618388e-05,0.000391789546779879
WBGene00000277,2693.0223340397,-0.062476389756596,0.0386122272094791,0.0559059423962539,0.135070424108153
WBGene00000279,170.976434219356,-0.00932153293683,0.0561050641037095,0.784333487743351,0.864658956679069
WBGene00000280,32.1413995994369,-0.0591235029857384,0.10224706187135,0.0363614444882284,0.0992664371222444
WBGene00000281,1385.18411226601,-0.0305062866953068,0.0339362032838731,0.30360965942367,0.458873474249128
WBGene00000282,2487.89844798,0.00111296825731853,0.032553980019772,0.951118929918568,0.969671509328651
WBGene00000283,716.733323587781,0.0400360289975946,0.0556695120812698,0.287372406698389,0.441498297454607
WBGene00000284,64.540502496928,-0.0370135374120362,0.0739266582189352,0.224229887137549,0.368280258119223
WBGene00000285,228.880442594895,-0.130437597841287,0.0794340612009313,0.0134520959725713,0.0480612094808349
WBGene00000286,274.158361792749,-0.0728801011007561,0.0623524335404903,0.0866903753644633,0.185331061678214
WBGene00000287,74.0876600645599,-0.271443267941957,0.17210022587342,0.00423607797943217,0.0205802259255621
WBGene00000288,103.837998137042,-0.0500819465149411,0.0796738340077431,0.152362598686875,0.279853196001031
WBGene00000289,4692.93122360517,0.00470108041342218,0.0241909631870475,0.823617671329985,0.889528533894683
WBGene00000292,5017.58231665427,0.0414599117236195,0.0231941202288208,0.0575170248219446,0.138190115985551
WBGene00000293,5936.53389433103,0.0364461802606221,0.0198710599680946,0.0552205852560792,0.133788105963446
WBGene00000294,3498.24917147155,-0.0233712787336583,0.0263546535946494,0.337807990464973,0.493071374916517
WBGene00000295,50.9964441826674,-0.0124383566580965,0.0659150155689942,0.620574557008253,0.744117408058194
WBGene00000296,39.3273790946911,0.0120216713132018,0.0681012037940115,0.555529383157741,0.69158392859111
WBGene00000298,1073.76618467059,-0.050489920493431,0.035320919935194,0.0988910402460751,0.204764483014317
WBGene00000301,4277.03463076533,0.0638153631170009,0.0422816936599245,0.0691971681114416,0.157605639265596
WBGene00000302,66.3581615394804,-0.0417957708877407,0.0779627227790338,0.171490748272279,0.304963566195794
WBGene00000366,13396.9763522835,0.0460758521744111,0.0260510017223025,0.0560452923230758,0.135356638548856
WBGene00000367,460.195357973058,-0.00680398043838218,0.045309928249608,0.840902231220613,0.900359524270863
WBGene00000368,632.036901063192,0.0415524205074664,0.0489899222088031,0.25598814882756,0.407381017201085
WBGene00000369,6249.88310637059,0.0838155678555085,0.0226963985402621,9.59912168938321e-05,0.00121507632165806
WBGene00000370,3083.55699410115,-0.175468490755247,0.047615763681006,2.72255330676274e-05,0.000464950315595509
WBGene00000371,10260.9072846813,0.0408645935145936,0.020449727127729,0.0363908655840519,0.0993258369552498
WBGene00000373,220.229673237491,-0.100315932039111,0.086569608729032,0.041685437715808,0.109254451456516
WBGene00000374,361.718712687878,-0.0542619534751075,0.0553158735631726,0.162765327423713,0.294268009896813
WBGene00000375,2095.46329157315,0.0329055409156241,0.028173382267767,0.201488629633119,0.340552303729885
