,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,SNR,logq
WBGene00010366,468.446566795598,-3.69662075534028,0.104284388092603,-35.4474991218986,3.16978971598955e-275,2.72296199815691e-273,H05L14.1,-0.00789123246355922,272.564958419661
WBGene00012169,385.835606631538,-3.78097131818684,0.106882111279322,-35.3751556077122,4.11607370286595e-274,3.51799572088891e-272,ttbk-4,-0.00979943595977538,271.453704693132
WBGene00018380,319.631047151363,-3.82583284328765,0.10818700426526,-35.363146149303,6.2965576300276e-274,5.35460526497272e-272,decr-1.1,-0.0119695282338324,271.271272539316
WBGene00020070,349.236020506425,-3.72506145853882,0.105375038995883,-35.3505108423671,9.84638371645257e-274,8.33151758167634e-272,rmd-6,-0.0106663151559714,271.079275884869
WBGene00009186,11076.4435587184,0.782929898327385,0.0221530928122161,35.3417874860184,1.34058035175229e-273,1.12868862152756e-271,trcs-1,7.0684231285694e-05,270.947425853118
WBGene00022410,936.157081079546,-2.01556424057133,0.0572319819333035,-35.2174461286386,1.08130288629121e-271,9.05885581421093e-270,Y97E10C.1,-0.00215301927561884,269.04292665276
WBGene00019628,11173.4972040239,0.692460509926979,0.0196887379930209,35.1703857389152,5.67313068109285e-271,4.72937884315933e-269,pup-2,6.19734803958788e-05,268.325195895774
WBGene00002978,30804.2669157762,-0.628283093845767,0.0178825662847102,-35.133832797978,2.05259976757926e-270,1.7027522483698e-268,lev-11,-2.03959761666653e-05,267.768848537588
WBGene00010651,505.892487289847,-3.60481065345736,0.102742355725044,-35.0859256439909,1.10505902933996e-269,9.12239705049766e-268,K08C9.2,-0.00712564575285343,267.039891029104
WBGene00019606,7716.73850980567,1.01346462824051,0.0289066975969834,35.0598550678537,2.75939467236141e-269,2.26685611846467e-267,clec-88,0.000131333286329801,266.64457604447
WBGene00000753,1683.92241751183,-4.76078041524618,0.136155073322802,-34.9658686897339,7.43232176631783e-268,6.07619233098535e-266,col-180,-0.00282719700488382,265.216368487778
WBGene00000700,1254.32197469013,-5.47701654049682,0.156652632696574,-34.9628119631123,8.27138532290367e-268,6.72964681824513e-266,col-126,-0.00436651565627706,265.172007727591
WBGene00011918,428.117739830233,-3.72655211814341,0.106849435319249,-34.8766664700572,1.6791251294209e-266,1.35960930933923e-264,T22C1.8,-0.00870450292394131,263.866585870434
WBGene00013073,726.084625856025,-2.17409591914629,0.0624042226300065,-34.8389231933304,6.26514230079835e-266,5.04880967411478e-264,hmit-1.1,-0.00299427345205542,263.296811000673
WBGene00009606,990.584893732288,1.39122620009206,0.0399841329993123,34.7944570941675,2.95014303545234e-265,2.36612656819715e-263,F40G12.11,0.00140444923892414,262.625962027925
WBGene00003242,15097.9354262445,-0.979041805937267,0.0281902715999449,-34.7297755704908,2.79992557657263e-264,2.23505379869522e-262,mig-6,-6.48460718831406e-05,261.650712018753
WBGene00010605,4777.82516238683,-0.862660215504428,0.0248608724192683,-34.6995150031753,8.01206036002799e-264,6.36563837900252e-262,K06G5.1,-0.000180554998599713,261.196158036539
WBGene00000599,3144.23453053979,-3.98431006339901,0.11490282940706,-34.6754739109515,1.84592414028748e-263,1.45974645916285e-261,col-10,-0.00126717966637018,260.835722569523
WBGene00011235,482.099892764351,-3.77987920590662,0.109021696117365,-34.6708897450785,2.1642191997784e-263,1.70349216362092e-261,suro-1,-0.00784044813665663,260.768659859926
WBGene00004300,3746.89731781965,-5.01256457254845,0.144830722397624,-34.6098154422427,1.79835096123022e-262,1.40895802393051e-260,ram-2,-0.00133779074988511,259.85110194532
WBGene00002280,31586.7288840214,-0.796653850973861,0.0230254207566736,-34.5988835293254,2.62604059220521e-262,2.04794861483358e-260,let-2,-2.52211570846407e-05,259.688680944461
WBGene00001853,2668.17600491625,0.85052572504323,0.0245911262964382,34.5866925650502,4.00501971758583e-262,3.10903434315161e-260,hil-2,0.00031876672433756,259.507374480608
WBGene00001971,10639.9633987361,0.641942263327457,0.018605733094297,34.502390208114,7.38599761096001e-261,5.70745377033225e-259,hmg-1.1,6.03331270297146e-05,258.243557597555
WBGene00004204,10387.994077993,0.853410069216815,0.0247424522288104,34.4917335325031,1.06708784332799e-260,8.20833071483619e-259,swsn-4,8.21534997815184e-05,258.085745154092
WBGene00004148,3363.36434770372,1.16406256586788,0.0337553468988607,34.4852793056961,1.3333795935567e-260,1.02103089872217e-258,pqn-65,0.000346100643738648,257.990961114973
WBGene00009982,2209.72342174028,-3.79415207054656,0.11005205546601,-34.4759764320658,1.83814155881466e-260,1.40121034233425e-258,F53F1.4,-0.00171702577490827,257.853496665815
WBGene00006902,627.591561598311,7.44710293966489,0.216190098635094,34.4470120818753,4.99156207349035e-260,3.78799125424562e-258,vet-6,0.0118661616811722,257.421591032371
WBGene00011434,1981.11569858957,1.0378157578863,0.0301411144596182,34.4318973101249,8.40419966540614e-260,6.34929780971733e-258,T04D3.5,0.00052385418914461,257.197274302145
WBGene00015627,319.396375343946,-3.40847860164007,0.0990618654856388,-34.4075753563737,1.94256084064007e-259,1.46106476027342e-257,C09B9.2,-0.0106716258065534,256.835330533959
WBGene00009103,5974.824972391,0.678569365712247,0.0197249202455883,34.4016278526661,2.38405113383269e-259,1.78519014769251e-257,rtfo-1,0.000113571421564287,256.748315518658
WBGene00000667,13992.2232470585,-2.54963715354237,0.0741767680755813,-34.3724486748257,6.50801064563987e-259,4.85176494080015e-257,col-92,-0.000182218158510183,256.314100248075
WBGene00007042,8242.43673229743,0.845524536834895,0.0246113477411372,34.3550684719969,1.18317646874975e-258,8.78197165818074e-257,pbrm-1,0.000102581865569167,256.056407968816
WBGene00009031,1611.32491050571,-3.46150909332622,0.100985455135811,-34.2773034856454,1.70997317894121e-257,1.26366271210577e-255,F21H7.5,-0.00214823780775525,254.898368829391
WBGene00000413,2094.68758612649,1.02247170097257,0.0299402707668736,34.1503825711505,1.31977738476497e-255,9.71069247059895e-254,cdt-1,0.000488126108993337,253.012749799398
WBGene00016462,331.195767813196,-3.47985515089938,0.101980943840325,-34.1226019279438,3.40964849712948e-255,2.49789963276719e-253,C35E7.10,-0.010506943291806,252.602425015846
WBGene00000411,6938.41133790081,0.851553112389047,0.0250089999869996,34.0498665613063,4.07727578140572e-254,2.97412664003142e-252,cdl-1,0.000122730272236451,251.52664054291
WBGene00004008,1147.17383674,-2.0564758839867,0.0609139245612287,-33.7603577310077,7.5341205274309e-250,5.47209964316365e-248,pgp-14,-0.00179264538479253,247.261846003013
WBGene00004350,861.564708548369,1.53421059489327,0.0454709580222311,33.7404502043522,1.47599582125046e-249,1.06744774713767e-247,rgs-7,0.0017807259044747,246.971653375024
WBGene00016416,545.87268130559,-3.4014007538852,0.100819066407901,-33.7376735876881,1.62108469397418e-249,1.16738792664362e-247,C34F11.5,-0.00623112471162672,246.932784802562
WBGene00003601,601.09401413944,2.54254165422572,0.0754135612043243,33.7146477851244,3.52665186127816e-249,2.52887836645806e-247,nhr-2,0.00422985688497624,246.597072058772
WBGene00004814,370.638766991082,6.00843502708076,0.178255038508851,33.7069576116493,4.57139578907092e-249,3.26420805647457e-247,skr-8,0.0162110269140447,246.486222167657
WBGene00006584,1095.67680263557,-1.50855110398252,0.044793287982017,-33.678061422688,1.21127648657105e-248,8.61278654716044e-247,tni-1,-0.00137682124907072,246.064856315879
WBGene00014117,4248.07887351512,1.06950090787104,0.0318085242030608,33.6230911262498,7.71439137247154e-248,5.4623700918969e-246,clec-91,0.000251761075939267,245.26261887845
WBGene00004984,19958.5356371718,0.872057170299913,0.0259495952878397,33.6058100570289,1.37975967967015e-247,9.72903044127414e-246,spn-4,4.36934445569116e-05,245.011930437736
WBGene00017908,516.31983355971,2.18334659134858,0.0649721285129861,33.6043568422141,1.44887575106852e-247,1.0173993500138e-245,F28H1.1,0.00422867077620424,244.992508544162
WBGene00019151,341.359191097761,-3.74551336095014,0.111630198579755,-33.552868386901,8.17621614486253e-247,5.71760767849209e-245,pck-3,-0.0109723524622411,244.242785647668
WBGene00008218,24272.3089292051,0.908111558393998,0.0270697930876697,33.5470446875209,9.94219286558006e-247,6.92393950058483e-245,nasp-2,3.74134805651446e-05,244.159646735522
WBGene00017546,9149.83007944865,0.623277801764752,0.0185901920399486,33.5272384720603,1.93292789162762e-246,1.3406122422137e-244,rpa-1,6.81190575511004e-05,243.87269681903
WBGene00008789,1524.47742664099,1.27651751747683,0.0380932907145614,33.510297838062,3.41224212797356e-246,2.3569540217019e-244,F14D7.2,0.000837347601984169,243.627648889396
WBGene00044674,517.233631483304,-3.50747882044582,0.104824317847681,-33.4605451527241,1.80806515796731e-245,1.24381653123092e-243,B0280.17,-0.00678122729642928,242.905243675393
WBGene00007354,328.589690320431,-3.66928586289755,0.109664770063569,-33.4591123545929,1.89693841386599e-245,1.29967161043944e-243,C06A1.3,-0.0111667711160364,242.886166367532
WBGene00011491,354.634137022817,-3.76662537152875,0.112638308496139,-33.4400029778312,3.5966817996616e-245,2.45430024579328e-243,T05F1.5,-0.0106211584794117,242.610072309125
WBGene00017423,850.145663355342,1.52953658831062,0.0458781640261011,33.3390976029562,1.0481673629256e-243,7.12374951116062e-242,F13C5.2,0.00179914649246562,241.14729135982
WBGene00001569,2223.1421299317,1.11453690958407,0.0334518328496118,33.3176634773542,2.14266403667927e-243,1.45041213970893e-241,meg-3,0.000501334077825384,240.838508573925
WBGene00004820,337.342247709779,2.77291488777139,0.0832434404145965,33.3109116341276,2.68366953124359e-243,1.80939201104523e-241,skr-14,0.00821988620339357,240.742467331543
WBGene00002265,10398.6902501739,-0.905579239972762,0.0271981500387951,-33.2956189550045,4.46799430335856e-243,3.00047093633877e-241,lec-2,-8.70858942988149e-05,240.522810575613
WBGene00018926,358.502530938889,-3.75506948475335,0.11302895627394,-33.2221902116168,5.14856431593451e-242,3.4438400758324e-240,F56A11.6,-0.0104743179216033,239.462957024407
WBGene00015061,5157.05131283076,-0.863980827693428,0.0260095258799434,-33.217861474348,5.94558386314114e-242,3.961303768344e-240,cpna-2,-0.000167533882306705,239.402161852911
WBGene00009834,607.899929518828,1.78664999551753,0.0538344919640323,33.1878305215775,1.61297383704399e-241,1.07044534291355e-239,lsy-27,0.00293905280912225,238.970435502939
WBGene00000138,535.234622373701,-1.88257962145804,0.056742042383927,-33.1778614650519,2.24606799825725e-241,1.48477377869169e-239,amx-2,-0.00351729791527503,238.828339710758
WBGene00001186,642.20263141515,1.79665602639777,0.0541758982374449,33.1633823314436,3.63241861799573e-241,2.39188405728956e-239,egl-18,0.00279764662819689,238.621259875896
WBGene00012926,300.760539390231,-3.56586478954501,0.107544590846729,-33.1570817413498,4.47728753537746e-241,2.9367882543098e-239,Y47D3A.13,-0.0118561590452475,238.532127365462
WBGene00011954,307.779487259976,-3.45155116472258,0.104125065486412,-33.1481295939543,6.02594283346447e-241,3.93733708767256e-239,T23F11.2,-0.0112143638793157,238.404797402317
WBGene00016088,614.5623837812,7.5848030534659,0.228874762783215,33.1395343078959,8.01418850252318e-241,5.2163120010846e-239,clec-266,0.0123417951596697,238.282636440225
WBGene00007168,4937.02835531658,0.868093573549936,0.0262150017801016,33.114381636581,1.84525564651716e-240,1.19644679333371e-238,B0393.3,0.000175833216071183,237.922106609943
WBGene00001974,5402.92578267527,0.851807579746467,0.0257254256267938,33.1115057960123,2.02978944971073e-240,1.31107354417766e-238,hmg-4,0.000157656724154499,237.882372946041
WBGene00017177,1922.42373114329,1.04941851794354,0.0317160776535298,33.0879035361029,4.4365261456283e-240,2.8547274510444e-238,F02E8.4,0.000545883043859139,237.544435348769
WBGene00004143,23777.1660924435,0.524176073297424,0.0158437356425058,33.0841213918741,5.02850059009109e-240,3.22338316235271e-238,pqn-59,2.20453552479498e-05,237.491688066996
WBGene00001470,1303.43579049414,1.45420608099147,0.0439605991006983,33.0797603021833,5.80968727733922e-240,3.71008821865704e-238,baz-2,0.0011156714366729,237.430615763587
WBGene00008865,2138.3290627862,-1.25546844471154,0.0379546054525715,-33.0781582298461,6.12617131800817e-240,3.89748861709219e-238,F15G9.1,-0.000587125932374361,237.409215144527
WBGene00014197,349.181319738651,-3.73051809773448,0.112938284319331,-33.0314748467979,2.87055465763537e-239,1.81941559817091e-237,ZK1053.2,-0.0106836130309795,236.740068086326
WBGene00009321,322.52784980958,-3.88434111192649,0.117907774579637,-32.9438930195646,5.17423728359122e-238,3.26729916232143e-236,F32B6.4,-0.0120434285418137,235.485811098583
WBGene00000884,682.857608334351,1.71849736123333,0.0521781340247062,32.9352015620112,6.89121903341823e-238,4.33531969154411e-236,cyn-8,0.00251662621937412,235.362978871624
WBGene00003154,10907.425837421,0.758799030159973,0.0230466564675484,32.9244735013265,9.81435863276289e-238,6.15142189415728e-236,mcm-2,6.95671959149795e-05,235.211024485946
WBGene00017978,361.644473093214,-3.51880563060781,0.106883728365669,-32.9218084400024,1.07152661640008e-237,6.69130809200684e-236,msrp-1,-0.00973001356971057,235.174488973173
WBGene00008882,1743.41194172353,1.18031737477343,0.0358611226213215,32.9135645650888,1.40593652260312e-237,8.74730285735755e-236,F16B12.6,0.000677015768061434,235.058125836662
WBGene00020116,428.995655961368,-4.07213269438692,0.123756530784987,-32.9043862861814,1.90223552406477e-237,1.17917698804938e-235,moa-1,-0.00949224692091898,234.928421004774
WBGene00016327,284.499490651946,-3.65319016498558,0.111117176694953,-32.8769167256163,4.69902561446496e-237,2.90224855743031e-235,C32E12.1,-0.0128407617061602,234.537265396
WBGene00017317,9574.18657332905,0.645204489695919,0.0196322246913776,32.8645632290105,7.05543945974671e-237,4.34178916281068e-235,attf-2,6.73900059032978e-05,234.3623312697
WBGene00022856,2962.16925543347,-0.984007353547465,0.0299831166559407,-32.8187147733523,3.18466046951632e-236,1.95268149005887e-234,cth-2,-0.000332191468040698,233.709368590502
WBGene00021095,268.048370726339,-3.92495107146247,0.119723304298201,-32.7835177492797,1.01139778957793e-235,6.17901978087626e-234,mlt-8,-0.0146426969909457,233.209080414478
WBGene00009548,288.822358288747,-3.60082523720007,0.109839358004554,-32.7826500683914,1.04060783362063e-235,6.33460660732443e-234,F38H4.4,-0.0124672662412104,233.198280350563
WBGene00003183,4263.50735505043,0.716876544170231,0.0218799060490579,32.764150932042,1.9091307084063e-235,1.15800068022795e-233,mei-1,0.000168142443408955,232.936291185497
WBGene00009939,436.40974093969,2.67853745988333,0.0817797474712528,32.7530659204455,2.74591766482013e-235,1.65961302291968e-233,ztf-11,0.00613766652897305,232.779993165938
WBGene00020665,260.446424851433,4.45609127884847,0.136060197604256,32.7508805463404,2.94985860455612e-235,1.77652872472965e-233,T22B2.1,0.017109435391138,232.750427766001
WBGene00019971,8394.97906479897,0.883674619990608,0.026995623547819,32.7339955095056,5.13012100097504e-235,3.07861835813832e-233,ergo-1,0.000105262277984224,232.511644145208
WBGene00000616,6228.5011762303,-4.94645915121403,0.15116289641832,-32.7227068838736,7.42558617633616e-235,4.44039557816738e-233,col-39,-0.000794165243171359,232.352578338497
WBGene00007987,428.314332515419,-4.06046240113046,0.124091937637915,-32.721403810926,7.74936265114554e-235,4.61769239948366e-233,C36H8.1,-0.00948009929362867,232.335575000318
WBGene00016161,347.618913120911,-3.56801580190786,0.10918864977527,-32.6775338760163,3.25726599155047e-234,1.93413025877223e-232,C27D6.3,-0.0102641590179152,231.713514280635
WBGene00018522,3941.7817656108,-0.876291983269923,0.0268213095179931,-32.6714839438419,3.96994232013706e-234,2.34906761831047e-232,F46H5.7,-0.000222308599353454,231.629104481802
WBGene00009581,332.173913262407,-3.35046697037572,0.102559010712889,-32.6686748154706,4.35189697787569e-234,2.56610287653625e-232,F40F9.3,-0.0100864843282529,231.590725936497
WBGene00011891,2473.17841032492,-1.42252598171212,0.0435690430024477,-32.6499248935122,8.03288865067767e-234,4.72015884150758e-232,del-6,-0.000575181303448802,231.32604338636
WBGene00022705,371.886536461686,-3.41458034160901,0.104733026455503,-32.6027085931649,3.75428386352622e-233,2.19839950942748e-231,ZK354.2,-0.00918177994314349,230.657893381533
WBGene00004000,1009.66041011272,-3.63931497521189,0.11163233308233,-32.6009040098433,3.98200505887048e-233,2.32370591762983e-231,pgp-6,-0.00360449408411051,230.63381883602
WBGene00001949,700.658075088246,1.88579968007476,0.0578546139612191,32.5954932710957,4.75088769801332e-233,2.76286159840136e-231,hlh-2,0.00269146927313618,230.558640869899
WBGene00016440,2098.28468711968,-3.30600557877368,0.101435306649434,-32.5922569564403,5.27993943043011e-233,3.06001421168386e-231,gipc-1,-0.00157557532543968,230.514276556511
WBGene00000742,379.276959984309,-4.73107124571443,0.145297034436419,-32.5613751448226,1.44528541405733e-232,8.34763312699394e-231,col-169,-0.0124739220803451,230.078436646145
WBGene00022037,15128.9397559364,0.69425008147717,0.0213512169922894,32.5157147589238,6.39444709326161e-232,3.68072204623354e-230,acs-13,4.58888787104037e-05,229.43406697754
WBGene00018563,411.67459750336,-3.80118124942545,0.116910054874655,-32.5137239350447,6.82247401498872e-232,3.9137873815476e-230,F47D12.7,-0.00923346077819249,229.407402771302
WBGene00021035,8362.06838228089,0.729777780050866,0.0224480611540054,32.5096129703234,7.79905595224433e-232,4.45889945539969e-230,W05F2.3,8.72724004024238e-05,229.350772320532
WBGene00011038,6167.89570503582,0.873926491316063,0.0269226134488745,32.4606856230965,3.82796406166052e-231,2.18116618907343e-229,R05H5.3,0.000141689570172618,228.661311243065
WBGene00004243,5823.19135789048,0.774331535135161,0.0238591176707922,32.4543239955214,4.70681411851655e-231,2.6729334002569e-229,puf-7,0.000132973740264595,228.573011862142
WBGene00016351,1281.45656397906,-3.41077947714332,0.105197732016541,-32.4225571384657,1.32031576911123e-230,7.47281062229743e-229,C33F10.1,-0.00266164267523238,228.126516023596
WBGene00018548,413.502105878589,-3.63066031383914,0.112011566985311,-32.4132624116869,1.78509692564951e-230,1.00697317575889e-228,clec-79,-0.00878027043205716,227.99698209824
WBGene00002050,2778.51117140218,-1.54603496548779,0.0477069132579307,-32.4069376932657,2.19164465806291e-230,1.23219942021258e-228,ifa-1,-0.000556425679119218,227.909318999891
WBGene00015765,392.334842058475,-2.77482155622468,0.0857466495103488,-32.3606994800396,9.81044137436376e-230,5.49410410538231e-228,C14C11.1,-0.00707258509508342,227.260103115581
WBGene00014247,299.561353196159,-3.27137079659004,0.101091116166477,-32.3606160525791,9.83698838226578e-230,5.49410410538231e-228,ZK1307.4,-0.0109205368505859,227.260103115581
WBGene00010901,1784.95586439392,-0.947252249728808,0.0292820643834892,-32.3492304819505,1.42232805362024e-229,7.91778212217608e-228,M28.10,-0.000530686650927611,227.101396453132
