,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,logq
WBGene00020507,6040.63520034091,-0.0299798933961471,0.0236444119815034,-1.2679483600438,0.204816392461431,0.344676658996031,vha-15,0.462588125389399
WBGene00044794,152.242252670381,0.201369209721507,0.158820789229102,1.26790208447477,0.204832919630182,0.344676658996031,Y59A8B.25,0.462588125389399
WBGene00008258,817.906871345946,-0.0603935622264586,0.0476553497711301,-1.26729868769205,0.205048509592712,0.344994649706741,mans-2,0.462187640059644
WBGene00017249,91.4121764892075,0.158495149439529,0.125101843338402,1.26692896931021,0.205180689180208,0.345172237917438,fbxb-108,0.461964141705718
WBGene00043057,1420.9108631374,0.0474470264870785,0.0374573046527167,1.26669622726411,0.205263929538943,0.345220599078744,M142.8,0.461903298126809
WBGene00010640,107.76973758005,0.134930083253214,0.106525652648614,1.26664404205337,0.205282596985256,0.345220599078744,K07F5.16,0.461903298126809
WBGene00020799,337.550317748101,-0.13762054232624,0.108651353227638,-1.26662520289008,0.20528933634462,0.345220599078744,T25D10.1,0.461903298126809
WBGene00020153,187.350768753622,-0.109899565849215,0.0867766159192109,-1.26646521859682,0.205346574223986,0.345272057996019,nhr-212,0.461838566594534
WBGene00021510,250.751412310446,-0.0920510705630518,0.0726930005877121,-1.26629895339073,0.205406071527635,0.345327302093542,frpr-19,0.461769084321165
WBGene00011106,862.58064747432,-0.0573344834157051,0.0452914581246829,-1.26590058677,0.205548676314563,0.345522233483253,acl-5,0.461524001637343
WBGene00018772,71.5098138739909,0.193342799419975,0.152770771604928,1.2655745427533,0.205665445037494,0.345628128406423,F53G12.4,0.461390920375464
WBGene00010524,194.239774189213,-0.10417666804488,0.0823181510340563,-1.26553702599297,0.205678884303232,0.345628128406423,K03B8.6,0.461390920375464
WBGene00009623,43.2220175188381,-0.213317407196129,0.16856355630416,-1.26550134485306,0.205691666604471,0.345628128406423,F41E7.7,0.461390920375464
WBGene00045394,6669.63301587973,-0.0507017418656417,0.0400745249524022,-1.26518634783224,0.205804535204012,0.345772959859288,ZK813.7,0.461208972435917
WBGene00017830,3195.05450019571,0.0488297842509656,0.0386033047566174,1.2649120213625,0.205902867529862,0.345866506381257,rpb-8,0.461091492909305
WBGene00022416,54.1543877527996,0.192380921357364,0.152093950276449,1.26488214033292,0.20591358044624,0.345866506381257,Y102A11A.6,0.461091492909305
WBGene00011517,261.701376980913,-0.138200500207869,0.109272148174433,-1.26473673773904,0.205965715815653,0.345909252190009,cgt-1,0.461037821560868
WBGene00000161,2149.46302299103,0.0331227283420655,0.0261978666859459,1.26432921959384,0.206111886101607,0.346109893464054,apa-2,0.460785986330157
WBGene00015021,2137.6760936425,0.0459459178399432,0.0363425863764151,1.26424457973526,0.206142254521907,0.346116049626031,B0205.6,0.460778261721731
WBGene00008621,64.5938641982392,0.179234766209332,0.141846109501144,1.26358605702814,0.206378640671703,0.346468066362727,F09C8.1,0.460336787723352
WBGene00002024,1686.31418068902,0.0516111175351779,0.0408477070103637,1.26350097257805,0.206409197306317,0.346474490479731,hsp-43,0.460328735227403
WBGene00012696,923.754433540125,0.0501571061536191,0.0397011980639522,1.26336505192675,0.206458017714639,0.346511566181167,reps-1,0.460282264530317
WBGene00016376,3011.05814516325,0.0329940236993678,0.0261187911529724,1.26322935491649,0.206506766158218,0.346548511515124,sec-10,0.460235962181644
WBGene00016273,39.0269169242494,0.251302243491193,0.198949767422447,1.26314419336607,0.206537364269376,0.346554992318402,C30G12.1,0.460227840517025
WBGene00013236,1630.67666892404,0.0437880569633164,0.0346702180533316,1.2629876424763,0.206593620793728,0.346604518862063,Y56A3A.18,0.460165779463806
WBGene00008342,55.8803553108681,-0.21292187285858,0.16860768421043,-1.26282425297322,0.206652346635897,0.346633208247014,frpr-5,0.460129833233262
WBGene00194855,33.5522672650604,-0.273696328051735,0.216739168367155,-1.26279126248236,0.206664205626672,0.346633208247014,Y75B8A.44,0.460129833233262
WBGene00019156,52.3889709343301,-0.216443394998994,0.171463214846794,-1.26233137056477,0.206829573018155,0.346821212708911,H04M03.12,0.459894347526031
WBGene00016906,665.376615781949,0.0631147362777193,0.0499985744196623,1.26233071663137,0.206829808227116,0.346821212708911,C53D5.5,0.459894347526031
WBGene00016623,1681.72219172639,0.0560776124777751,0.0444282373206819,1.26220655735244,0.20687446977212,0.346829660133712,psmd-9,0.459883769668722
WBGene00018757,980.064228075284,-0.0654501858172727,0.0518553700494754,-1.26216794431949,0.206888360758669,0.346829660133712,tag-304,0.459883769668722
WBGene00007081,25.4947524520329,-0.288088957063791,0.22828325983641,-1.26198021383714,0.206955906193997,0.346898028719331,AH6.3,0.459798168070161
WBGene00000779,9563.72221850638,-0.0550200934027484,0.0436315212617418,-1.26101707691298,0.207302694609632,0.347434384216454,cpn-3,0.4591272033428
WBGene00020069,39.3061750153648,-0.238380362515611,0.189140348750234,-1.26033585160826,0.207548231985706,0.347800928635904,R13H7.2,0.45866926275622
WBGene00008041,1717.54656156918,0.0520207306669098,0.041283589348782,1.26008255307977,0.207639583401362,0.3479090330983,ufc-1,0.458534295098869
WBGene00012358,1375.90535203683,-0.0503016775959859,0.0399237936278264,-1.25994233075402,0.207690166736402,0.347948809776043,W09D6.5,0.458484644751898
WBGene00018403,121.165282505677,0.183330883854601,0.145564886769792,1.25944441632092,0.207869854949033,0.34820484102473,F44A2.3,0.458165195264316
WBGene00012792,21.5241792883395,0.32417779594646,0.257510207683561,1.25889299248604,0.20806898526519,0.348493369557745,Y43D4A.6,0.45780548038341
WBGene00009617,136.10395009151,-0.137348738057926,0.109115012155662,-1.25875198420898,0.208119928410371,0.348533657888272,F41E7.1,0.45775527573147
WBGene00015674,27.7292201981346,-0.282525240084893,0.224477472456929,-1.25859061487385,0.20817823864754,0.348585495204838,C10E2.4,0.457690688033707
WBGene00000420,3035.06088900193,-0.037860281888545,0.0300832386848024,-1.25851748494325,0.208204667788602,0.348585495204838,ced-6,0.457690688033707
WBGene00006767,242.22299171598,-0.0897727601854596,0.0713496145479095,-1.25820946271797,0.208316013655388,0.348669821358936,unc-31,0.457585640764181
WBGene00018459,976.778040655821,-0.0573681864628967,0.0455968048431991,-1.258162423007,0.208333021673275,0.348669821358936,F45D11.14,0.457585640764181
WBGene00020831,6093.94798416449,0.0300126113473942,0.0238544639775321,1.25815492545388,0.208335732635778,0.348669821358936,T26C12.1,0.457585640764181
WBGene00000050,46.9818691632032,0.250216506148253,0.199090073874528,1.25680050882871,0.20882588176635,0.349401150298697,acr-11,0.456675669566155
WBGene00007810,101.654698281872,-0.141875375513517,0.112886338058617,-1.25679845722206,0.208826624854498,0.349401150298697,C29F7.1,0.456675669566155
WBGene00015043,505.286361538903,-0.0674505543856334,0.0536730630370339,-1.25669284682138,0.208864879334911,0.349420052392761,cyp-34A8,0.456652175501811
WBGene00006639,76.1002051621883,0.165175248133318,0.131529982465888,1.25579921046637,0.209188777951493,0.34991675568554,tsp-13,0.456035260925092
WBGene00023503,70.8238863887393,0.182312945490311,0.145353916957266,1.25426922993697,0.209744164050039,0.350800497344078,F17C11.13,0.454939799588678
WBGene00021131,306.780341985116,0.0908596117751734,0.0724456560921706,1.25417611871132,0.209777998047616,0.350811819209547,W10D9.3,0.454925783233541
WBGene00010848,67.5197722166388,-0.184760213732165,0.147340426273022,-1.25396823129725,0.209853552739737,0.350892898685819,M04B2.6,0.454825420877698
WBGene00003773,1056.98461096956,-0.070542195562969,0.0562623915121694,-1.25380727102066,0.209912065742969,0.350945465775876,nlt-1,0.454760364311
WBGene00195169,83.621655018013,0.167442247356546,0.133588534230105,1.25341780506498,0.210053695018714,0.351136960901801,Y50D4A.6,0.454523454012714
WBGene00022188,1492.44064916437,0.0504811384456931,0.0402808603495163,1.25322890344618,0.210122413987884,0.35120654160038,Y71H2AR.1,0.454437403487776
WBGene00302988,198.881817116274,0.110375241619688,0.0881237687696403,1.25250251051125,0.210386814097117,0.351603131037497,F26D11.20,0.453947266174338
WBGene00017121,19350.7212697255,0.0260599407556961,0.0208090266283012,1.25233828670551,0.210446623350465,0.351622877940635,cyc-2.1,0.453922875804926
WBGene00004245,1960.76299572813,-0.0412302241951907,0.0329230452848628,-1.25232109722691,0.210452884359161,0.351622877940635,puf-9,0.453922875804926
WBGene00017250,212.818648653729,-0.12020523374864,0.0960265153053478,-1.2517921051952,0.210645627640791,0.351899552194861,F08D12.7,0.453581285820178
WBGene00020758,443.396683491552,0.0789624186371858,0.0631297884065038,1.25079491996287,0.211009308777578,0.352461683038011,T24C4.2,0.452888089309903
WBGene00012231,823.225239875394,-0.0539801795080452,0.0431623803354923,-1.25063027313296,0.21106940039794,0.352516630325743,W04A4.2,0.452820389911344
WBGene00015046,62.7410657337132,-0.18468129253914,0.147692686933472,-1.25044304070607,0.211137750185336,0.352585251837161,nlp-34,0.452735857605882
WBGene00006066,755.719136807237,0.057260049578385,0.0457945318584488,1.25036870680054,0.211164890449921,0.352585251837161,sto-4,0.452735857605882
WBGene00235387,21.1594466572317,0.34493351764728,0.275934060498907,1.25005777475828,0.211278443082273,0.352729415151008,W04C9.8,0.452558321718713
WBGene00006504,4398.89144281502,-0.0337164247856183,0.0269844074488125,-1.2494780494838,0.211490277106781,0.35303729428107,kcc-1,0.452179414031586
WBGene00013967,1438.33475602276,0.0530089698484462,0.0424274037361567,1.24940404503875,0.211517329685758,0.35303729428107,ZK287.7,0.452179414031586
WBGene00015407,305.825519876187,-0.0975998303886303,0.0781289188766605,-1.24921516631643,0.211586386290785,0.353106553964785,C03H5.5,0.452094221478746
WBGene00021595,2827.15958910073,0.0346800914353883,0.0277631399551056,1.24914154131945,0.211613308995406,0.353106553964785,Y46E12BL.2,0.452094221478746
WBGene00019961,45.8411791875037,-0.232599200501196,0.18623817290955,-1.24893407655026,0.211689186667251,0.353187699521291,R08E5.1,0.451994430018168
WBGene00006496,1091.46111359326,0.0453959339767414,0.0363538365992577,1.24872470757786,0.211765780712599,0.353270019253116,cgef-1,0.451893218000817
WBGene00013453,266.426703007014,0.0849811670390964,0.0680612654984926,1.24859810373315,0.211812106273171,0.353289301031817,fbxa-83,0.45186951448477
WBGene00007867,81.5741635582887,-0.177924305229851,0.142505417369717,-1.24854415020759,0.211831850610962,0.353289301031817,C32H11.4,0.45186951448477
WBGene00011305,94.8256817725104,-0.146443602166447,0.117311719445476,-1.24832883584586,0.211910658327501,0.353375267366662,R186.1,0.451763849911488
WBGene00021948,454.467627235272,0.0836833229798124,0.0670469411571705,1.24813036263121,0.211983320740399,0.353423976335223,kvs-5,0.451703991227464
WBGene00009164,8041.51750034823,0.0346053924889741,0.0277264558992381,1.24810010391285,0.211994400247366,0.353423976335223,hrdl-1,0.451703991227464
WBGene00008789,3247.96709809253,0.0336308390634364,0.0269907146468523,1.24601513903814,0.212758837296692,0.354609623734026,F14D7.2,0.450249482277492
WBGene00016189,254.49008418944,0.0876128270410726,0.070314641425997,1.2460111473836,0.21276030271405,0.354609623734026,C28G1.4,0.450249482277492
WBGene00022161,33.3816508810896,-0.235850916403937,0.189324857607981,-1.24574722719344,0.21285720934251,0.35472552680607,Y71G12B.26,0.450107557645578
WBGene00009393,662.666450109913,-0.0650780933096947,0.0522529226476257,-1.24544408259337,0.212968557773337,0.354865464180229,clec-62,0.449936264517651
WBGene00043056,1214.71845276822,0.0571203921380847,0.0458772547301924,1.24506996929119,0.213106031774777,0.355019461246921,nfya-2,0.449747839394233
WBGene00010408,3862.84513594745,-0.0344218935313419,0.027647140975287,-1.24504351325551,0.213115755898958,0.355019461246921,mboa-2,0.449747839394233
WBGene00007904,565.90660617922,0.0643487748301188,0.0516896491819018,1.24490639515985,0.213166159866655,0.355057795449958,C33G3.4,0.449700947784324
WBGene00018419,902.522377065981,0.0471713442424857,0.0378950614172461,1.24478870011853,0.213209430873498,0.355084240393458,F44E2.6,0.449668602443641
WBGene00017280,3059.82506348179,0.0329266584294278,0.026457164383768,1.24452711378355,0.213305626738957,0.355175920109336,usp-39,0.449556485793591
WBGene00005552,1716.0413592102,0.0373066651503065,0.0299774731383106,1.24448998680377,0.213319282367781,0.355175920109336,sri-40,0.449556485793591
WBGene00002850,11978.1723366933,0.0241940298616368,0.01944321732787,1.24434292193797,0.213373380315235,0.355220364198057,let-716,0.449502144792839
WBGene00009115,81.0840978908384,-0.157317604976992,0.126473568858755,-1.24387732865104,0.213544714531245,0.35545994474817,F25F2.1,0.449209330953713
WBGene00001055,935.128594905711,-0.052116584038644,0.0419083201757919,-1.24358561307234,0.213652113861442,0.355577106450428,dpf-2,0.449066208506984
WBGene00195077,31.2677871222976,0.264487830652586,0.212689933181314,1.24353713735533,0.213669964676931,0.355577106450428,T24E12.13,0.449066208506984
WBGene00009387,35.4290147040851,-0.248823133525794,0.200120048185685,-1.24336934645808,0.213731760712345,0.35558362691159,glb-15,0.449058244624364
WBGene00019355,81.832196431742,-0.16212085770177,0.130391792159335,-1.24333637123159,0.213743906738474,0.35558362691159,K03B4.4,0.449058244624364
WBGene00006618,2699.30118594973,0.0370374416538485,0.029789552671021,1.24330304865162,0.213756181213941,0.35558362691159,trt-1,0.449058244624364
WBGene00020169,5685.8482053959,-0.0278643316879676,0.0224164874176551,-1.24302845351328,0.213857348545638,0.355706268683249,mmaa-1,0.448908481087611
WBGene00001482,2089.32289557631,0.0446477939303898,0.0359256430199108,1.24278343203614,0.213947649400378,0.355810807227059,fog-2,0.448780864999153
WBGene00000510,150.332844438647,-0.120124666661445,0.0967097634240788,-1.24211519507798,0.214194062981295,0.356174912682944,cka-2,0.448336673494508
WBGene00022113,1108.04775783543,0.0475497539837816,0.0383141070687901,1.24105081969963,0.214586975857278,0.356775245076176,Y71F9AL.8,0.447605286862579
WBGene00019030,311.975558479545,-0.0875483197871171,0.070547266424851,-1.2409881236203,0.214610136233524,0.356775245076176,exc-6,0.447605286862579
WBGene00017358,2385.66780559909,0.0403253994846656,0.032499207275227,1.24081178790488,0.214675285558997,0.35683778551112,F10E9.7,0.447529164469356
WBGene00022067,2351.74047467192,0.038329832393606,0.0308948301994159,1.24065522115511,0.214733142953552,0.356885079012114,Y67D8C.3,0.44747160905797
WBGene00012192,1012.22867372815,0.0499130334093943,0.040233439557693,1.24058579028077,0.214758803911008,0.356885079012114,W02A11.1,0.44747160905797
WBGene00019198,90.5623342818941,-0.154598169454499,0.124640598567351,-1.24035162885519,0.214845363933013,0.356983156941382,strm-1,0.447352274139843
WBGene00010248,177.37335030259,0.10258679535793,0.0827238580726211,1.24011135055949,0.214934211253071,0.357056556350383,F58D5.9,0.447262987905974
WBGene00014032,19.8286049380105,-0.312212210420752,0.251767152836385,-1.240083175678,0.214944631168187,0.357056556350383,ZK637.15,0.447262987905974
WBGene00018051,513.56288782071,-0.0747343980107171,0.0602702530394872,-1.23998812418713,0.214979786742601,0.35706919474085,che-10,0.447247615870357
WBGene00017389,28.3553852665111,0.288630439124705,0.232855110986393,1.23952803914006,0.215150011549823,0.357304651251321,lgc-38,0.446961330286128
WBGene00006546,1114.9039288246,0.0500387047806001,0.040373717081879,1.23938810684982,0.215201803728908,0.357304651251321,tbx-9,0.446961330286128
WBGene00011315,92.9847842994993,-0.137355564210749,0.110825893932555,-1.2393815139839,0.215204244122748,0.357304651251321,mbr-1,0.446961330286128
WBGene00016452,595.813265993985,0.0622555330192997,0.0502855918650326,1.23803918200654,0.215701532794712,0.358084434949417,C35D10.17,0.446014556291902
WBGene00012124,125.997883019773,-0.131454328583371,0.106192775563587,-1.23788391334265,0.215759107952311,0.358134147429614,T28D6.4,0.445954267836961
WBGene00022397,62.2364116544255,-0.189615732898583,0.153209837890786,-1.2376211313124,0.215856575346342,0.358230689211376,Y97E10AR.2,0.445837211384155
WBGene00007576,1643.0477603097,0.041750544848247,0.0337356852837885,1.23757808673624,0.215872543853576,0.358230689211376,dph-1,0.445837211384155
WBGene00001044,1380.05219355372,0.0526724448215987,0.0425812676534778,1.23698630229241,0.21609216796357,0.358549242337916,dnj-26,0.445451190883111
WBGene00021814,294.41213775561,0.09785055396197,0.0791173093895113,1.23677807950004,0.216169482229771,0.358631617645245,Y53G8AR.7,0.445351424858747
WBGene00001136,32.1529278514056,-0.264021913474046,0.213537667380745,-1.23641845821649,0.216303058482799,0.358782805157475,eat-5,0.445168378906005
WBGene00008031,95.6445724895598,-0.140474878013116,0.113619639216831,-1.23636088779541,0.216324447719734,0.358782805157475,C39E9.7,0.445168378906005
WBGene00012443,613.415366463602,-0.0608911050957726,0.0492523269121135,-1.23630920432302,0.216343651065485,0.358782805157475,Y15E3A.4,0.445168378906005
WBGene00009100,103.947959638763,-0.131056892213347,0.106122754817542,-1.23495561756453,0.216847022414659,0.359448891514244,rgef-1,0.444362851348564
WBGene00017735,4516.31061822469,0.0360297230969539,0.0291751011173519,1.23494766828846,0.216849981075453,0.359448891514244,did-2,0.444362851348564
WBGene00015822,20.1733589943002,-0.316368471467922,0.256187703886675,-1.23490888387004,0.216864416760983,0.359448891514244,C16B8.2,0.444362851348564
WBGene00014914,65.2197134003247,0.21596119309775,0.174898727458111,1.23477852718782,0.216912941005595,0.359448891514244,Y52B11A.11,0.444362851348564
WBGene00004760,9979.26095034525,0.0298179915778933,0.0241490054721993,1.23475029281103,0.216923452058317,0.359448891514244,sel-2,0.444362851348564
WBGene00007736,2942.49900171133,0.0440516042890928,0.0356772839852915,1.2347241540935,0.216933183268717,0.359448891514244,igdb-2,0.444362851348564
WBGene00016624,2103.41085720144,0.0386182451299378,0.0312805520603174,1.23457684044295,0.216988032694269,0.359448891514244,hrpl-1,0.444362851348564
WBGene00022265,422.871369993979,0.0681639897546457,0.0552129983253266,1.23456417550464,0.216992748707982,0.359448891514244,Y73C8C.8,0.444362851348564
WBGene00017724,388.087336262963,-0.0800572538951939,0.0648530885262095,-1.23444011248346,0.217038949666625,0.359448891514244,F22F7.7,0.444362851348564
WBGene00009071,169.446089922829,0.106355529175438,0.0861586033442169,1.23441565957761,0.217048056741788,0.359448891514244,F23A7.6,0.444362851348564
WBGene00009654,2301.24007337032,0.0323007165232629,0.0261669369713754,1.23440953591921,0.21705033743882,0.359448891514244,sly-1,0.444362851348564
WBGene00000602,155.560778771834,-0.309373503932855,0.250712000383974,-1.23397963982194,0.217210491151172,0.359662753240098,col-13,0.444104535492202
WBGene00011763,249.111113351104,-0.087488741149563,0.0709034379674217,-1.23391394913406,0.217234971078285,0.359662753240098,T14B1.1,0.444104535492202
WBGene00013652,193.1128517795,0.115628499361278,0.0937292386661059,1.23364385550153,0.217335643525031,0.359783475270939,sams-2,0.443958787525912
WBGene00016108,30.8352723297078,-0.258174966189741,0.20937255683532,-1.23308885410806,0.217542615416896,0.360080115059866,C25G6.3,0.443600861295259
WBGene00003746,254.526438236259,-0.0931525572914881,0.07555683041393,-1.23288069101313,0.217620280424729,0.360162675544605,nlp-8,0.443501296083166
WBGene00009663,184.910791573728,-0.0980059171539233,0.0795064229864235,-1.23267924115588,0.217695459724861,0.360241101615429,hda-5,0.44340673797281
WBGene00010383,613.825529447015,0.0641483590927713,0.0520687016164719,1.23199459754683,0.217951102213636,0.360618098914111,mpst-3,0.442952480438697
WBGene00011891,1919.14039398287,-0.0411884974727385,0.0334349012362931,-1.23190127530656,0.217985964974713,0.360629748309156,del-6,0.442938451230831
WBGene00010339,1100.32283067734,0.0494909839164408,0.0401791930070863,1.23175654393338,0.218040040778823,0.360673176183654,acl-1,0.442886155626204
WBGene00017837,4790.64099730632,0.0299348252363358,0.0243083308325748,1.23146362629807,0.21814951273513,0.360808215397825,F26G1.1,0.442723582379202
WBGene00002055,646.49478703518,-0.14401321235605,0.116967867140061,-1.23122029902113,0.218240481344043,0.360912620462042,ifc-1,0.442597931181855
WBGene00011051,3860.19973634408,0.0286079135156104,0.0232397897941444,1.23098848006012,0.218327172889674,0.361009926648291,pfs-2,0.442480856184909
WBGene00010691,45.7236674027407,0.222490752836431,0.180817961521193,1.23046820661317,0.218521825611762,0.36127437104017,K08H2.4,0.442162846377241
WBGene00016209,1243.98197310981,0.0462419927570326,0.0375825259744756,1.23041204810018,0.218542843953554,0.36127437104017,C29E4.12,0.442162846377241
WBGene00004989,335.883605491448,-0.0998942481299007,0.0812063664490967,-1.23012828301483,0.218649070393395,0.361403882994031,spp-4,0.442007185605132
WBGene00020457,181.155532096983,-0.0977698048227978,0.079495548984854,-1.22987772361224,0.218742897235958,0.36150610372116,fbxa-67,0.441884365616918
WBGene00021148,208.37448753005,-0.108386599362752,0.0881325002128639,-1.22981419000901,0.218766693225489,0.36150610372116,W10G11.19,0.441884365616918
WBGene00012064,23.6031862535163,0.290902715763281,0.236619086712046,1.22941356847216,0.218916785562988,0.361708014591135,fbxb-115,0.441641868196792
WBGene00003835,2448.67288594646,0.0466678376154159,0.0379717682919746,1.22901407320763,0.219066529575616,0.361909298541822,nxf-2,0.441400258412871
WBGene00021683,2077.74434360447,0.0463724061344762,0.0377380900798132,1.22879578792679,0.219148381172962,0.361998383683438,Y48G1C.10,0.441293368579904
WBGene00000674,197.550629766042,0.111348374228415,0.0906679655327061,1.2280894754195,0.219413381429146,0.36235779612743,col-99,0.440862390400071
WBGene00022110,508.811536580708,-0.0763813269937459,0.0621987697955741,-1.22801989886271,0.219439498187037,0.36235779612743,Y71F9AL.4,0.440862390400071
WBGene00012674,1071.93536270581,-0.0478112557258121,0.0389344890791793,-1.22799237530973,0.219449830242271,0.36235779612743,bed-1,0.440862390400071
WBGene00003598,8369.10394598634,0.0425029707894594,0.0346178939825703,1.22777459572957,0.219531594742954,0.36244663495837,nhl-2,0.440755927987329
WBGene00006454,106.866983587764,-0.133901798049428,0.109080128465432,-1.2275544586644,0.219614266574056,0.362536948972608,aex-4,0.440647724493915
WBGene00001909,1955.75069245992,0.0543339205205203,0.0442701094781948,1.22732744872209,0.219699542894807,0.362631538902647,his-35,0.440534427003527
WBGene00015508,1986.30043964842,0.038576438651013,0.0314408254517707,1.22695374872355,0.219839975115637,0.362817132346433,mvb-12,0.440312213596937
WBGene00001937,148.265011067792,0.161066150526112,0.131302343071484,1.22668146476581,0.219942336896874,0.362939856251723,his-63,0.440165337118417
WBGene00022194,1088.3864909532,-0.0662455345809482,0.0540120842544494,-1.2264946908708,0.22001257200203,0.3630095415339,Y71H2B.4,0.440081959589061
WBGene00003968,145.402495802394,-0.153381831027282,0.125121884508595,-1.22585934211009,0.220251611235566,0.363357691846177,peb-1,0.43966564188054
WBGene00007959,713.321382272779,-0.0779658618887752,0.0636352518610312,-1.22519923483669,0.220500162717613,0.36371894746334,C35C5.10,0.439234074352389
WBGene00015200,694.119175922833,0.0620349497200311,0.0506362739245806,1.22510889747591,0.220534193263171,0.36371894746334,lido-13,0.439234074352389
WBGene00017176,30.5235296934006,-0.275514731216556,0.224900019348596,-1.22505427973978,0.220554769870534,0.36371894746334,nmur-3,0.439234074352389
WBGene00008904,426.759304221619,0.0711511260662369,0.058124262519842,1.22412092612698,0.220906612993236,0.364252832669931,F17A2.13,0.438597062184913
WBGene00011600,2833.08639221083,0.0344941921362316,0.0281845214891417,1.22387006462114,0.22100124797366,0.364328148785228,zim-2,0.43850727292546
WBGene00007396,100.112673659216,-0.152990787713561,0.125007708195656,-1.22385083225514,0.22100850438962,0.364328148785228,tiar-3,0.43850727292546
WBGene00021875,138.028783233234,-0.126459890965288,0.103376564082682,-1.2232936167635,0.22121881724375,0.364628472674655,Y54G2A.10,0.438149421685753
WBGene00019240,5166.63532200781,0.0298047249769935,0.0243735214730385,1.22283212173353,0.221393110375201,0.364869357493116,H24K24.3,0.43786260808081
WBGene00001561,7899.59161811175,0.0532345512901516,0.0435436266820021,1.22255667124197,0.221497186829215,0.364994474406341,gei-4,0.437713710209278
WBGene00015609,421.982222452818,-0.0733745376425819,0.0600233051590268,-1.2224341436744,0.221543494016553,0.365024376438612,math-4,0.437678132257818
WBGene00010514,74.6597164102636,0.177300447718328,0.14506748120032,1.22219291498898,0.221634682521991,0.365128209818257,K02E11.5,0.437554612147173
WBGene00008405,3891.81981627615,0.033996735771868,0.0278269125540355,1.22172144343544,0.221812984344505,0.365372302355182,ttll-12,0.437264378139012
WBGene00015162,5529.18008187985,0.0282598661490274,0.0231324994590978,1.2216520829924,0.221839223849351,0.365372302355182,algn-11,0.437264378139012
WBGene00019858,27.7935909801839,-0.256005234201468,0.2098102488042,-1.22017506609212,0.22239851682271,0.366246928605764,R03H10.6,0.436226008672404
WBGene00012753,64.8542102171058,-0.178199074638299,0.146068361938757,-1.21997037738408,0.222476104626932,0.366328159066856,Y41C4A.6,0.436129696521602
WBGene00007683,5070.36183564258,0.0271485618059386,0.0222630228400826,1.21944634387474,0.222674829245852,0.366608806895051,C18E9.2,0.43579710636785
WBGene00001449,616.791265705221,-0.0634253084201502,0.0520490398156049,-1.21856827032445,0.223008098127303,0.36706823965975,flp-6,0.435253190917497
WBGene00015936,245.418640828168,-0.0891485939779593,0.0731588562784743,-1.21856188728021,0.223010522089225,0.36706823965975,C17H12.11,0.435253190917497
WBGene00004883,1907.1701802753,0.0375453514344667,0.0308158562114518,1.21837768117941,0.22308048250438,0.367136771739686,smg-5,0.435172115185858
WBGene00044582,26.7939052424091,-0.316858815879061,0.260133737755681,-1.21806121194728,0.223200712358706,0.367288007311609,B0222.11,0.434993252007067
WBGene00004405,6074.93514855549,-0.0239428614949845,0.0196590859426963,-1.21790308892157,0.223260802257989,0.367340253727856,rop-1,0.43493147836857
WBGene00007266,33.4610525303999,0.258642756301541,0.212402019437912,1.21770384757168,0.223336534418201,0.367412654490529,C03A3.1,0.434845889726554
WBGene00011116,2380.61730559862,0.039025813239991,0.0320504183265247,1.21763818626022,0.223361496480895,0.367412654490529,pdcd-2,0.434845889726554
WBGene00008375,422.066230823633,-0.0720761388382857,0.0592014177334106,-1.21747318895049,0.223424231316855,0.367462101421203,D1054.8,0.434787445674696
WBGene00001026,4991.65432196166,0.0374731887926596,0.0307810748932373,1.21741001321863,0.223448255161389,0.367462101421203,dnj-8,0.434787445674696
WBGene00014003,1741.85133920914,-0.0538139448836289,0.044214662160517,-1.21710632297184,0.223563765285668,0.367566415443901,ZK593.3,0.434664176975027
WBGene00008000,10639.418081224,0.0256199472590307,0.0210508881416224,1.21704828255556,0.223585846112487,0.367566415443901,slc-17.2,0.434664176975027
WBGene00018729,362.557309448235,-0.124922362373697,0.102646138466528,-1.21701959995731,0.22359675866187,0.367566415443901,F53A9.6,0.434664176975027
WBGene00021103,2319.18823753453,0.0315718464923146,0.025948670562785,1.21670381594016,0.223716926681983,0.367717322299248,eri-3,0.434485911056404
WBGene00077664,35.2833327344335,0.235403620545,0.193520143161545,1.21642954939575,0.223821333170653,0.367842287378979,C43D7.11,0.434338345463172
WBGene00018959,3548.40858378774,0.0364448274604379,0.0299636221623996,1.21630246379796,0.223869723325193,0.367875171620328,F56D1.1,0.434299522286165
WBGene00013901,179.600722454305,0.26278027523866,0.2161055387005,1.21598121371079,0.223992078498394,0.368008706722728,ugt-16,0.434141906226197
WBGene00006067,163.715302765654,-0.114669221678992,0.0943049978348563,-1.21594002769394,0.2240077685575,0.368008706722728,sto-5,0.434141906226197
WBGene00018343,261.623889264021,0.12835523087089,0.105569865785529,1.21583209295397,0.224048890669295,0.368029618661183,F42A10.7,0.434117228327869
WBGene00000284,64.540502496928,-0.175673985185314,0.144545147869807,-1.21535719305877,0.224229887137549,0.368280258119223,cah-6,0.433821561133361
WBGene00014505,2779.81961755508,-0.049942528519309,0.0411227500701781,-1.21447443164865,0.224566607704308,0.368786566459298,T05E11.9,0.433224907083852
WBGene00020143,405.014326279524,-0.0745113559857445,0.0613773261183451,-1.21398830314105,0.224752190803,0.369044577804469,T01C8.2,0.432921171171063
